Time: 0
Waiting clients: 
(928, 85, 5)
(937, 85, 6)
(83, 86, 5)
(160, 86, 5)
(685, 86, 4)
(981, 86, 9)
(100, 87, 3)
(115, 87, 6)
(284, 87, 6)
(300, 87, 5)
(541, 87, 9)
(617, 87, 5)
(657, 87, 3)
(687, 87, 6)
(726, 87, 9)
(760, 87, 3)
(811, 87, 4)
(831, 87, 3)
(943, 87, 4)
(992, 87, 6)
(34, 88, 9)
(241, 88, 3)
(350, 88, 8)
(361, 88, 6)
(423, 88, 9)
(424, 88, 8)
(430, 88, 6)
(585, 88, 6)
(668, 88, 9)
(696, 88, 5)
(816, 88, 6)
(906, 88, 6)
(995, 88, 5)
(5, 89, 6)
(91, 89, 5)
(109, 89, 3)
(118, 89, 9)
(153, 89, 8)
(162, 89, 5)
(200, 89, 9)
(364, 89, 5)
(374, 89, 8)
(528, 89, 7)
(647, 89, 6)
(676, 89, 4)
(742, 89, 9)
(774, 89, 8)
(820, 89, 6)
(914, 89, 9)
(988, 89, 5)
(997, 89, 5)
(41, 90, 3)
(67, 90, 6)
(69, 90, 5)
(144, 90, 7)
(185, 90, 6)
(287, 90, 5)
(544, 90, 4)
(681, 90, 3)
(709, 90, 6)
(759, 90, 8)
(790, 90, 5)
(947, 90, 6)
(61, 91, 8)
(75, 91, 7)
(89, 91, 6)
(318, 91, 7)
(386, 91, 5)
(527, 91, 4)
(678, 91, 8)
(693, 91, 7)
(932, 91, 6)
(55, 92, 3)
(161, 92, 3)
(164, 92, 7)
(232, 92, 7)
(271, 92, 7)
(296, 92, 6)
(370, 92, 4)
(489, 92, 9)
(501, 92, 8)
(559, 92, 7)
(641, 92, 7)
(740, 92, 8)
(787, 92, 7)
(834, 92, 4)
(879, 92, 6)
(87, 93, 4)
(105, 93, 3)
(239, 93, 3)
(523, 93, 7)
(547, 93, 8)
(918, 93, 3)
(984, 93, 9)
(56, 94, 6)
(308, 94, 3)
(355, 94, 6)
(455, 94, 8)
(481, 94, 7)
(482, 94, 3)
(521, 94, 7)
(795, 94, 4)
(825, 94, 3)
(959, 94, 8)
(225, 95, 5)
(392, 95, 4)
(471, 95, 8)
(531, 95, 9)
(596, 95, 6)
(664, 95, 4)
(961, 95, 4)
(994, 95, 9)
(6, 96, 3)
(95, 96, 4)
(242, 96, 8)
(339, 96, 4)
(453, 96, 6)
(578, 96, 3)
(637, 96, 3)
(769, 96, 4)
(856, 96, 6)
(888, 96, 5)
(1000, 96, 3)
(140, 97, 5)
(397, 97, 4)
(470, 97, 8)
(495, 97, 3)
(509, 97, 8)
(525, 97, 4)
(582, 97, 6)
(591, 97, 3)
(651, 97, 8)
(762, 97, 6)
(913, 97, 4)
(950, 97, 9)
(126, 98, 8)
(479, 98, 5)
(487, 98, 4)
(701, 98, 6)
(788, 98, 3)
(844, 98, 8)
(880, 98, 6)
(901, 98, 7)
(59, 99, 5)
(113, 99, 3)
(212, 99, 7)
(396, 99, 4)
(550, 99, 9)
(862, 99, 9)
(898, 99, 9)
(903, 99, 6)
(10, 100, 5)
(17, 100, 9)
(40, 100, 5)
(94, 100, 7)
(117, 100, 9)
(181, 100, 8)
(274, 100, 8)
(294, 100, 9)
(460, 100, 3)
(493, 100, 8)
(556, 100, 7)
(604, 100, 9)
(721, 100, 6)
(805, 100, 6)
Queue 1: 
(583, 11, 3)
Queue 2: 
(330, 11, 3)
(952, 11, 6)
Queue 3: 
(216, 11, 3)
(923, 11, 4)
Queue 4: 
(166, 11, 9)
Queue 5: 
(145, 11, 4)
Queue 6: 
(81, 11, 9)
Queue 7: 
(941, 10, 4)
Queue 8: 
(894, 10, 3)
(835, 11, 7)
Queue 9: 
(809, 10, 8)
Queue 10: 
(587, 10, 4)
Queue 11: 
(570, 10, 4)
Queue 12: 
(511, 10, 5)
Queue 13: 
(506, 10, 5)
Queue 14: 
(411, 10, 3)
(749, 11, 3)
Queue 15: 
(360, 10, 6)
Queue 16: 
(295, 10, 8)
Queue 17: 
(272, 10, 5)
Queue 18: 
(266, 10, 3)
(589, 11, 5)
Queue 19: 
(247, 10, 8)
Queue 20: 
(97, 10, 4)

Time: 12
Waiting clients: 
(14, 13, 5)
(50, 13, 6)
(80, 13, 8)
(138, 13, 8)
(163, 13, 8)
(210, 13, 4)
(227, 13, 5)
(276, 13, 9)
(327, 13, 3)
(328, 13, 4)
(329, 13, 5)
(425, 13, 4)
(577, 13, 5)
(595, 13, 5)
(627, 13, 4)
(688, 13, 6)
(699, 13, 5)
(781, 13, 8)
(49, 14, 7)
(155, 14, 4)
(254, 14, 9)
(441, 14, 7)
(642, 14, 7)
(911, 14, 4)
(934, 14, 8)
(38, 15, 6)
(44, 15, 8)
(139, 15, 7)
(188, 15, 5)
(484, 15, 3)
(517, 15, 9)
(562, 15, 7)
(625, 15, 7)
(755, 15, 8)
(905, 15, 9)
(979, 15, 5)
(32, 16, 5)
(377, 16, 8)
(682, 16, 8)
(695, 16, 7)
(728, 16, 7)
(798, 16, 8)
(868, 16, 3)
(4, 17, 7)
(86, 17, 6)
(157, 17, 8)
(256, 17, 8)
(381, 17, 6)
(635, 17, 8)
(718, 17, 8)
(747, 17, 7)
(767, 17, 7)
(822, 17, 3)
(909, 17, 5)
(201, 18, 4)
(257, 18, 5)
(393, 18, 8)
(569, 18, 7)
(629, 18, 9)
(672, 18, 5)
(751, 18, 6)
(784, 18, 8)
(797, 18, 5)
(841, 18, 8)
(859, 18, 4)
(114, 19, 8)
(137, 19, 5)
(152, 19, 9)
(189, 19, 9)
(204, 19, 8)
(306, 19, 7)
(395, 19, 8)
(426, 19, 4)
(447, 19, 8)
(478, 19, 4)
(567, 19, 7)
(592, 19, 3)
(828, 19, 5)
(848, 19, 3)
(853, 19, 9)
(873, 19, 4)
(3, 20, 9)
(13, 20, 8)
(119, 20, 6)
(146, 20, 5)
(268, 20, 7)
(347, 20, 4)
(357, 20, 6)
(376, 20, 4)
(435, 20, 9)
(533, 20, 3)
(543, 20, 6)
(579, 20, 5)
(598, 20, 9)
(608, 20, 3)
(690, 20, 8)
(720, 20, 8)
(799, 20, 6)
(178, 21, 8)
(195, 21, 8)
(223, 21, 5)
(313, 21, 8)
(400, 21, 5)
(524, 21, 4)
(684, 21, 8)
(817, 21, 9)
(836, 21, 6)
(916, 21, 5)
(960, 21, 4)
(1, 22, 9)
(23, 22, 7)
(250, 22, 3)
(273, 22, 7)
(280, 22, 8)
(336, 22, 8)
(369, 22, 5)
(414, 22, 8)
(507, 22, 5)
(650, 22, 9)
(656, 22, 6)
(743, 22, 9)
(912, 22, 7)
(973, 22, 3)
(976, 22, 5)
(245, 23, 4)
(258, 23, 7)
(384, 23, 8)
(552, 23, 8)
(590, 23, 4)
(804, 23, 5)
(823, 23, 3)
(843, 23, 3)
(869, 23, 5)
(955, 23, 6)
(28, 24, 6)
(45, 24, 8)
(263, 24, 7)
(366, 24, 4)
(458, 24, 5)
(473, 24, 8)
(492, 24, 6)
(633, 24, 3)
(815, 24, 9)
(288, 25, 6)
(346, 25, 7)
(368, 25, 5)
(662, 25, 9)
(670, 25, 5)
(689, 25, 9)
(714, 25, 5)
(764, 25, 6)
(837, 25, 5)
(253, 26, 5)
(463, 26, 6)
(549, 26, 8)
(564, 26, 8)
(666, 26, 3)
(669, 26, 4)
(839, 26, 6)
(390, 27, 6)
(842, 27, 3)
(989, 27, 8)
(9, 28, 6)
(156, 28, 8)
(159, 28, 7)
(249, 28, 6)
(265, 28, 8)
(283, 28, 5)
(290, 28, 9)
(303, 28, 9)
(639, 28, 9)
(883, 28, 9)
(929, 28, 8)
(953, 28, 7)
(962, 28, 3)
(974, 28, 9)
(39, 29, 7)
(240, 29, 3)
(474, 29, 5)
(539, 29, 5)
(648, 29, 6)
(692, 29, 9)
(706, 29, 6)
(710, 29, 3)
(818, 29, 5)
(881, 29, 7)
(53, 30, 3)
(255, 30, 6)
(659, 30, 9)
(697, 30, 8)
(808, 30, 8)
(833, 30, 5)
(123, 31, 3)
(267, 31, 3)
(432, 31, 9)
(789, 31, 6)
(855, 31, 6)
(860, 31, 6)
(12, 32, 6)
(173, 32, 6)
(199, 32, 8)
(498, 32, 8)
(653, 32, 7)
(677, 32, 6)
(768, 32, 4)
(63, 33, 5)
(72, 33, 9)
(154, 33, 9)
(182, 33, 6)
(289, 33, 4)
(353, 33, 3)
(363, 33, 4)
(437, 33, 5)
(466, 33, 8)
(529, 33, 5)
(532, 33, 6)
(733, 33, 6)
(778, 33, 3)
(791, 33, 3)
(896, 33, 6)
(942, 33, 7)
(111, 34, 5)
(133, 34, 4)
(262, 34, 6)
(440, 34, 7)
(468, 34, 7)
(766, 34, 9)
(807, 34, 8)
(857, 34, 4)
(897, 34, 8)
(970, 34, 5)
(33, 35, 3)
(51, 35, 5)
(143, 35, 6)
(207, 35, 5)
(623, 35, 7)
(665, 35, 9)
(703, 35, 4)
(712, 35, 5)
(776, 35, 4)
(991, 35, 5)
(47, 36, 5)
(104, 36, 9)
(131, 36, 7)
(192, 36, 7)
(226, 36, 7)
(319, 36, 3)
(438, 36, 6)
(464, 36, 7)
(546, 36, 6)
(761, 36, 8)
(786, 36, 8)
(180, 37, 5)
(193, 37, 3)
(331, 37, 7)
(343, 37, 9)
(421, 37, 6)
(483, 37, 6)
(673, 37, 7)
(772, 37, 4)
(20, 38, 9)
(21, 38, 6)
(88, 38, 7)
(231, 38, 7)
(443, 38, 4)
(607, 38, 3)
(638, 38, 4)
(705, 38, 6)
(739, 38, 5)
(889, 38, 5)
(37, 39, 4)
(43, 39, 8)
(60, 39, 6)
(124, 39, 3)
(206, 39, 8)
(281, 39, 3)
(285, 39, 4)
(372, 39, 8)
(427, 39, 8)
(445, 39, 6)
(580, 39, 3)
(661, 39, 6)
(756, 39, 7)
(783, 39, 6)
(924, 39, 4)
(927, 39, 9)
(939, 39, 3)
(58, 40, 7)
(85, 40, 4)
(179, 40, 3)
(333, 40, 6)
(349, 40, 4)
(387, 40, 4)
(649, 40, 9)
(652, 40, 5)
(671, 40, 4)
(700, 40, 8)
(729, 40, 8)
(730, 40, 9)
(748, 40, 6)
(920, 40, 4)
(2, 41, 5)
(11, 41, 7)
(121, 41, 6)
(151, 41, 6)
(431, 41, 3)
(725, 41, 8)
(752, 41, 9)
(957, 41, 4)
(975, 41, 8)
(977, 41, 7)
(18, 42, 4)
(64, 42, 4)
(362, 42, 3)
(379, 42, 3)
(428, 42, 9)
(520, 42, 7)
(581, 42, 5)
(611, 42, 9)
(614, 42, 9)
(640, 42, 9)
(645, 42, 8)
(861, 42, 9)
(29, 43, 4)
(172, 43, 6)
(176, 43, 8)
(177, 43, 9)
(184, 43, 8)
(236, 43, 6)
(298, 43, 7)
(354, 43, 3)
(401, 43, 6)
(434, 43, 9)
(508, 43, 7)
(630, 43, 5)
(654, 43, 5)
(875, 43, 6)
(964, 43, 3)
(982, 43, 8)
(987, 43, 4)
(7, 44, 8)
(57, 44, 4)
(74, 44, 9)
(84, 44, 5)
(129, 44, 5)
(130, 44, 3)
(217, 44, 4)
(291, 44, 9)
(383, 44, 6)
(404, 44, 6)
(456, 44, 3)
(612, 44, 4)
(715, 44, 5)
(840, 44, 8)
(965, 44, 6)
(16, 45, 6)
(132, 45, 3)
(134, 45, 3)
(208, 45, 8)
(222, 45, 5)
(235, 45, 5)
(406, 45, 4)
(469, 45, 4)
(572, 45, 5)
(634, 45, 5)
(711, 45, 9)
(735, 45, 9)
(867, 45, 6)
(877, 45, 4)
(925, 45, 7)
(986, 45, 5)
(65, 46, 4)
(110, 46, 6)
(167, 46, 6)
(321, 46, 6)
(542, 46, 5)
(568, 46, 9)
(724, 46, 7)
(757, 46, 3)
(812, 46, 6)
(874, 46, 7)
(885, 46, 6)
(35, 47, 8)
(171, 47, 8)
(292, 47, 8)
(309, 47, 9)
(348, 47, 7)
(496, 47, 7)
(553, 47, 7)
(829, 47, 4)
(872, 47, 7)
(26, 48, 6)
(213, 48, 3)
(246, 48, 5)
(398, 48, 9)
(412, 48, 4)
(588, 48, 5)
(636, 48, 4)
(727, 48, 9)
(793, 48, 4)
(902, 48, 8)
(949, 48, 5)
(966, 48, 9)
(149, 49, 5)
(203, 49, 6)
(405, 49, 8)
(504, 49, 5)
(609, 49, 9)
(771, 49, 9)
(892, 49, 8)
(54, 50, 6)
(198, 50, 4)
(215, 50, 3)
(233, 50, 6)
(332, 50, 9)
(510, 50, 4)
(660, 50, 7)
(732, 50, 5)
(813, 50, 4)
(893, 50, 9)
(73, 51, 8)
(99, 51, 8)
(237, 51, 3)
(252, 51, 9)
(402, 51, 5)
(915, 51, 9)
(933, 51, 5)
(936, 51, 3)
(42, 52, 6)
(48, 52, 3)
(127, 52, 9)
(141, 52, 3)
(194, 52, 4)
(251, 52, 4)
(264, 52, 8)
(307, 52, 8)
(380, 52, 8)
(545, 52, 9)
(603, 52, 6)
(865, 52, 5)
(930, 52, 6)
(969, 52, 9)
(66, 53, 9)
(96, 53, 3)
(107, 53, 6)
(219, 53, 8)
(488, 53, 4)
(497, 53, 3)
(540, 53, 4)
(586, 53, 3)
(620, 53, 3)
(646, 53, 8)
(763, 53, 6)
(878, 53, 5)
(926, 53, 5)
(71, 54, 7)
(211, 54, 5)
(310, 54, 4)
(340, 54, 6)
(371, 54, 6)
(548, 54, 4)
(745, 54, 5)
(777, 54, 3)
(779, 54, 4)
(175, 55, 9)
(462, 55, 3)
(558, 55, 6)
(717, 55, 3)
(832, 55, 9)
(858, 55, 7)
(931, 55, 6)
(190, 56, 5)
(342, 56, 4)
(429, 56, 5)
(675, 56, 9)
(686, 56, 8)
(722, 56, 7)
(876, 56, 9)
(938, 56, 5)
(22, 57, 9)
(248, 57, 6)
(269, 57, 4)
(334, 57, 9)
(352, 57, 7)
(475, 57, 3)
(486, 57, 3)
(643, 57, 7)
(944, 57, 3)
(967, 57, 3)
(19, 58, 4)
(158, 58, 8)
(191, 58, 5)
(316, 58, 9)
(335, 58, 3)
(417, 58, 3)
(477, 58, 5)
(616, 58, 8)
(707, 58, 3)
(908, 58, 3)
(948, 58, 7)
(52, 59, 3)
(224, 59, 6)
(279, 59, 3)
(286, 59, 7)
(388, 59, 9)
(516, 59, 5)
(594, 59, 5)
(800, 59, 8)
(845, 59, 7)
(870, 59, 8)
(899, 59, 6)
(186, 60, 7)
(451, 60, 4)
(515, 60, 5)
(518, 60, 9)
(632, 60, 8)
(663, 60, 3)
(683, 60, 5)
(734, 60, 4)
(993, 60, 4)
(170, 61, 8)
(197, 61, 6)
(304, 61, 7)
(325, 61, 9)
(575, 61, 7)
(738, 61, 8)
(753, 61, 7)
(810, 61, 4)
(849, 61, 3)
(887, 61, 6)
(76, 62, 9)
(135, 62, 8)
(228, 62, 5)
(305, 62, 8)
(403, 62, 4)
(409, 62, 9)
(415, 62, 3)
(472, 62, 8)
(480, 62, 3)
(526, 62, 4)
(566, 62, 6)
(573, 62, 7)
(621, 62, 8)
(680, 62, 4)
(719, 62, 8)
(723, 62, 8)
(750, 62, 4)
(866, 62, 5)
(890, 62, 6)
(935, 62, 6)
(62, 63, 4)
(165, 63, 7)
(278, 63, 7)
(293, 63, 9)
(416, 63, 9)
(433, 63, 9)
(444, 63, 4)
(597, 63, 6)
(601, 63, 7)
(606, 63, 5)
(667, 63, 5)
(863, 63, 7)
(904, 63, 4)
(917, 63, 3)
(46, 64, 5)
(277, 64, 7)
(301, 64, 7)
(344, 64, 5)
(385, 64, 4)
(419, 64, 7)
(618, 64, 7)
(704, 64, 5)
(744, 64, 7)
(814, 64, 7)
(996, 64, 8)
(150, 65, 8)
(220, 65, 9)
(311, 65, 5)
(320, 65, 5)
(514, 65, 3)
(698, 65, 3)
(826, 65, 3)
(971, 65, 8)
(980, 65, 9)
(101, 66, 9)
(125, 66, 5)
(282, 66, 7)
(323, 66, 6)
(375, 66, 8)
(461, 66, 5)
(806, 66, 8)
(819, 66, 9)
(891, 66, 7)
(951, 66, 9)
(956, 66, 7)
(998, 66, 3)
(36, 67, 4)
(90, 67, 9)
(183, 67, 4)
(261, 67, 4)
(359, 67, 6)
(494, 67, 9)
(522, 67, 8)
(555, 67, 4)
(679, 67, 5)
(803, 67, 4)
(15, 68, 4)
(259, 68, 4)
(270, 68, 5)
(358, 68, 3)
(365, 68, 7)
(408, 68, 7)
(454, 68, 7)
(467, 68, 5)
(476, 68, 4)
(613, 68, 5)
(945, 68, 5)
(202, 69, 4)
(448, 69, 9)
(465, 69, 3)
(503, 69, 7)
(505, 69, 6)
(571, 69, 4)
(708, 69, 6)
(802, 69, 3)
(824, 69, 5)
(990, 69, 6)
(8, 70, 8)
(24, 70, 8)
(25, 70, 6)
(82, 70, 6)
(93, 70, 9)
(98, 70, 3)
(214, 70, 8)
(302, 70, 3)
(367, 70, 8)
(457, 70, 8)
(622, 70, 4)
(830, 70, 9)
(910, 70, 5)
(128, 71, 3)
(238, 71, 6)
(391, 71, 5)
(407, 71, 5)
(499, 71, 8)
(674, 71, 3)
(864, 71, 4)
(884, 71, 9)
(106, 72, 6)
(108, 72, 4)
(196, 72, 5)
(218, 72, 8)
(275, 72, 6)
(420, 72, 4)
(490, 72, 7)
(535, 72, 7)
(538, 72, 5)
(615, 72, 6)
(655, 72, 4)
(716, 72, 5)
(780, 72, 6)
(796, 72, 6)
(838, 72, 4)
(871, 72, 5)
(136, 73, 6)
(345, 73, 9)
(378, 73, 7)
(394, 73, 5)
(436, 73, 7)
(537, 73, 6)
(746, 73, 7)
(31, 74, 7)
(103, 74, 5)
(168, 74, 9)
(174, 74, 8)
(205, 74, 6)
(221, 74, 8)
(399, 74, 4)
(450, 74, 3)
(530, 74, 9)
(563, 74, 3)
(702, 74, 6)
(846, 74, 7)
(234, 75, 4)
(260, 75, 7)
(326, 75, 4)
(519, 75, 8)
(600, 75, 4)
(602, 75, 7)
(644, 75, 3)
(691, 75, 4)
(765, 75, 8)
(968, 75, 5)
(999, 75, 7)
(79, 76, 7)
(112, 76, 5)
(731, 76, 5)
(785, 76, 5)
(921, 76, 8)
(940, 76, 3)
(102, 77, 4)
(187, 77, 5)
(312, 77, 8)
(382, 77, 4)
(446, 77, 6)
(452, 77, 3)
(459, 77, 4)
(500, 77, 6)
(584, 77, 5)
(658, 77, 9)
(770, 77, 4)
(978, 77, 7)
(985, 77, 9)
(122, 78, 5)
(142, 78, 7)
(297, 78, 6)
(337, 78, 8)
(502, 78, 5)
(513, 78, 9)
(628, 78, 9)
(775, 78, 6)
(851, 78, 6)
(954, 78, 7)
(116, 79, 7)
(148, 79, 5)
(315, 79, 8)
(356, 79, 4)
(410, 79, 4)
(534, 79, 6)
(554, 79, 5)
(758, 79, 6)
(827, 79, 5)
(895, 79, 5)
(972, 79, 5)
(30, 80, 9)
(373, 80, 4)
(389, 80, 3)
(449, 80, 9)
(536, 80, 6)
(737, 80, 3)
(850, 80, 7)
(68, 81, 9)
(92, 81, 8)
(229, 81, 8)
(230, 81, 7)
(338, 81, 6)
(551, 81, 7)
(794, 81, 9)
(801, 81, 7)
(847, 81, 4)
(886, 81, 9)
(958, 81, 4)
(983, 81, 8)
(27, 82, 9)
(317, 82, 9)
(422, 82, 5)
(593, 82, 4)
(782, 82, 3)
(854, 82, 3)
(70, 83, 3)
(77, 83, 6)
(120, 83, 5)
(147, 83, 6)
(209, 83, 3)
(244, 83, 6)
(314, 83, 9)
(341, 83, 4)
(442, 83, 3)
(491, 83, 8)
(557, 83, 8)
(561, 83, 9)
(610, 83, 4)
(792, 83, 6)
(922, 83, 7)
(946, 83, 8)
(78, 84, 9)
(324, 84, 4)
(512, 84, 4)
(560, 84, 7)
(565, 84, 4)
(599, 84, 5)
(821, 84, 9)
(852, 84, 5)
(900, 84, 3)
(907, 84, 6)
(919, 84, 4)
(963, 84, 5)
(299, 85, 8)
(322, 85, 3)
(413, 85, 4)
(485, 85, 6)
(574, 85, 9)
(605, 85, 3)
(619, 85, 7)
(631, 85, 3)
(736, 85, 7)
(741, 85, 7)
(882, 85, 6)
(928, 85, 5)
(937, 85, 6)
(83, 86, 5)
(160, 86, 5)
(685, 86, 4)
(981, 86, 9)
(100, 87, 3)
(115, 87, 6)
(284, 87, 6)
(300, 87, 5)
(541, 87, 9)
(617, 87, 5)
(657, 87, 3)
(687, 87, 6)
(726, 87, 9)
(760, 87, 3)
(811, 87, 4)
(831, 87, 3)
(943, 87, 4)
(992, 87, 6)
(34, 88, 9)
(241, 88, 3)
(350, 88, 8)
(361, 88, 6)
(423, 88, 9)
(424, 88, 8)
(430, 88, 6)
(585, 88, 6)
(668, 88, 9)
(696, 88, 5)
(816, 88, 6)
(906, 88, 6)
(995, 88, 5)
(5, 89, 6)
(91, 89, 5)
(109, 89, 3)
(118, 89, 9)
(153, 89, 8)
(162, 89, 5)
(200, 89, 9)
(364, 89, 5)
(374, 89, 8)
(528, 89, 7)
(647, 89, 6)
(676, 89, 4)
(742, 89, 9)
(774, 89, 8)
(820, 89, 6)
(914, 89, 9)
(988, 89, 5)
(997, 89, 5)
(41, 90, 3)
(67, 90, 6)
(69, 90, 5)
(144, 90, 7)
(185, 90, 6)
(287, 90, 5)
(544, 90, 4)
(681, 90, 3)
(709, 90, 6)
(759, 90, 8)
(790, 90, 5)
(947, 90, 6)
(61, 91, 8)
(75, 91, 7)
(89, 91, 6)
(318, 91, 7)
(386, 91, 5)
(527, 91, 4)
(678, 91, 8)
(693, 91, 7)
(932, 91, 6)
(55, 92, 3)
(161, 92, 3)
(164, 92, 7)
(232, 92, 7)
(271, 92, 7)
(296, 92, 6)
(370, 92, 4)
(489, 92, 9)
(501, 92, 8)
(559, 92, 7)
(641, 92, 7)
(740, 92, 8)
(787, 92, 7)
(834, 92, 4)
(879, 92, 6)
(87, 93, 4)
(105, 93, 3)
(239, 93, 3)
(523, 93, 7)
(547, 93, 8)
(918, 93, 3)
(984, 93, 9)
(56, 94, 6)
(308, 94, 3)
(355, 94, 6)
(455, 94, 8)
(481, 94, 7)
(482, 94, 3)
(521, 94, 7)
(795, 94, 4)
(825, 94, 3)
(959, 94, 8)
(225, 95, 5)
(392, 95, 4)
(471, 95, 8)
(531, 95, 9)
(596, 95, 6)
(664, 95, 4)
(961, 95, 4)
(994, 95, 9)
(6, 96, 3)
(95, 96, 4)
(242, 96, 8)
(339, 96, 4)
(453, 96, 6)
(578, 96, 3)
(637, 96, 3)
(769, 96, 4)
(856, 96, 6)
(888, 96, 5)
(1000, 96, 3)
(140, 97, 5)
(397, 97, 4)
(470, 97, 8)
(495, 97, 3)
(509, 97, 8)
(525, 97, 4)
(582, 97, 6)
(591, 97, 3)
(651, 97, 8)
(762, 97, 6)
(913, 97, 4)
(950, 97, 9)
(126, 98, 8)
(479, 98, 5)
(487, 98, 4)
(701, 98, 6)
(788, 98, 3)
(844, 98, 8)
(880, 98, 6)
(901, 98, 7)
(59, 99, 5)
(113, 99, 3)
(212, 99, 7)
(396, 99, 4)
(550, 99, 9)
(862, 99, 9)
(898, 99, 9)
(903, 99, 6)
(10, 100, 5)
(17, 100, 9)
(40, 100, 5)
(94, 100, 7)
(117, 100, 9)
(181, 100, 8)
(274, 100, 8)
(294, 100, 9)
(460, 100, 3)
(493, 100, 8)
(556, 100, 7)
(604, 100, 9)
(721, 100, 6)
(805, 100, 6)
Queue 1: 
(583, 11, 2)
(169, 12, 5)
Queue 2: 
(330, 11, 2)
(952, 11, 5)
Queue 3: 
(216, 11, 2)
(923, 11, 3)
(773, 12, 9)
Queue 4: 
(166, 11, 8)
Queue 5: 
(145, 11, 3)
(576, 12, 3)
Queue 6: 
(81, 11, 8)
Queue 7: 
(941, 10, 3)
(439, 12, 8)
Queue 8: 
(894, 10, 2)
(835, 11, 6)
Queue 9: 
(809, 10, 7)
Queue 10: 
(587, 10, 3)
(418, 12, 5)
Queue 11: 
(570, 10, 3)
(351, 12, 4)
Queue 12: 
(511, 10, 4)
(713, 12, 6)
Queue 13: 
(506, 10, 4)
(694, 12, 7)
Queue 14: 
(411, 10, 2)
(749, 11, 2)
(626, 12, 5)
Queue 15: 
(360, 10, 5)
(754, 12, 5)
Queue 16: 
(295, 10, 7)
Queue 17: 
(272, 10, 4)
(624, 12, 6)
Queue 18: 
(266, 10, 2)
(589, 11, 4)
Queue 19: 
(247, 10, 7)
Queue 20: 
(97, 10, 3)
(243, 12, 4)

Time: 13
Waiting clients: 
(49, 14, 7)
(155, 14, 4)
(254, 14, 9)
(441, 14, 7)
(642, 14, 7)
(911, 14, 4)
(934, 14, 8)
(38, 15, 6)
(44, 15, 8)
(139, 15, 7)
(188, 15, 5)
(484, 15, 3)
(517, 15, 9)
(562, 15, 7)
(625, 15, 7)
(755, 15, 8)
(905, 15, 9)
(979, 15, 5)
(32, 16, 5)
(377, 16, 8)
(682, 16, 8)
(695, 16, 7)
(728, 16, 7)
(798, 16, 8)
(868, 16, 3)
(4, 17, 7)
(86, 17, 6)
(157, 17, 8)
(256, 17, 8)
(381, 17, 6)
(635, 17, 8)
(718, 17, 8)
(747, 17, 7)
(767, 17, 7)
(822, 17, 3)
(909, 17, 5)
(201, 18, 4)
(257, 18, 5)
(393, 18, 8)
(569, 18, 7)
(629, 18, 9)
(672, 18, 5)
(751, 18, 6)
(784, 18, 8)
(797, 18, 5)
(841, 18, 8)
(859, 18, 4)
(114, 19, 8)
(137, 19, 5)
(152, 19, 9)
(189, 19, 9)
(204, 19, 8)
(306, 19, 7)
(395, 19, 8)
(426, 19, 4)
(447, 19, 8)
(478, 19, 4)
(567, 19, 7)
(592, 19, 3)
(828, 19, 5)
(848, 19, 3)
(853, 19, 9)
(873, 19, 4)
(3, 20, 9)
(13, 20, 8)
(119, 20, 6)
(146, 20, 5)
(268, 20, 7)
(347, 20, 4)
(357, 20, 6)
(376, 20, 4)
(435, 20, 9)
(533, 20, 3)
(543, 20, 6)
(579, 20, 5)
(598, 20, 9)
(608, 20, 3)
(690, 20, 8)
(720, 20, 8)
(799, 20, 6)
(178, 21, 8)
(195, 21, 8)
(223, 21, 5)
(313, 21, 8)
(400, 21, 5)
(524, 21, 4)
(684, 21, 8)
(817, 21, 9)
(836, 21, 6)
(916, 21, 5)
(960, 21, 4)
(1, 22, 9)
(23, 22, 7)
(250, 22, 3)
(273, 22, 7)
(280, 22, 8)
(336, 22, 8)
(369, 22, 5)
(414, 22, 8)
(507, 22, 5)
(650, 22, 9)
(656, 22, 6)
(743, 22, 9)
(912, 22, 7)
(973, 22, 3)
(976, 22, 5)
(245, 23, 4)
(258, 23, 7)
(384, 23, 8)
(552, 23, 8)
(590, 23, 4)
(804, 23, 5)
(823, 23, 3)
(843, 23, 3)
(869, 23, 5)
(955, 23, 6)
(28, 24, 6)
(45, 24, 8)
(263, 24, 7)
(366, 24, 4)
(458, 24, 5)
(473, 24, 8)
(492, 24, 6)
(633, 24, 3)
(815, 24, 9)
(288, 25, 6)
(346, 25, 7)
(368, 25, 5)
(662, 25, 9)
(670, 25, 5)
(689, 25, 9)
(714, 25, 5)
(764, 25, 6)
(837, 25, 5)
(253, 26, 5)
(463, 26, 6)
(549, 26, 8)
(564, 26, 8)
(666, 26, 3)
(669, 26, 4)
(839, 26, 6)
(390, 27, 6)
(842, 27, 3)
(989, 27, 8)
(9, 28, 6)
(156, 28, 8)
(159, 28, 7)
(249, 28, 6)
(265, 28, 8)
(283, 28, 5)
(290, 28, 9)
(303, 28, 9)
(639, 28, 9)
(883, 28, 9)
(929, 28, 8)
(953, 28, 7)
(962, 28, 3)
(974, 28, 9)
(39, 29, 7)
(240, 29, 3)
(474, 29, 5)
(539, 29, 5)
(648, 29, 6)
(692, 29, 9)
(706, 29, 6)
(710, 29, 3)
(818, 29, 5)
(881, 29, 7)
(53, 30, 3)
(255, 30, 6)
(659, 30, 9)
(697, 30, 8)
(808, 30, 8)
